,state,county,population,county_name,state_name
2175,40,089,33071.0,McCurtain County, Oklahoma
2176,40,091,20161.0,McIntosh County, Oklahoma
2177,40,093,7721.0,Major County, Oklahoma
2178,40,095,16079.0,Marshall County, Oklahoma
2179,40,097,40923.0,Mayes County, Oklahoma
2180,40,099,13792.0,Murray County, Oklahoma
2181,40,101,69939.0,Muskogee County, Oklahoma
2182,40,103,11470.0,Noble County, Oklahoma
2183,40,105,10510.0,Nowata County, Oklahoma
2184,40,107,12212.0,Okfuskee County, Oklahoma
2185,40,109,764698.0,Oklahoma County, Oklahoma
2186,40,111,39322.0,Okmulgee County, Oklahoma
2187,40,113,47923.0,Osage County, Oklahoma
2188,40,115,32022.0,Ottawa County, Oklahoma
2189,40,117,16444.0,Pawnee County, Oklahoma
2190,40,119,79953.0,Payne County, Oklahoma
2191,40,121,44643.0,Pittsburg County, Oklahoma
2192,40,123,38213.0,Pontotoc County, Oklahoma
2193,40,125,71551.0,Pottawatomie County, Oklahoma
2194,40,127,11149.0,Pushmataha County, Oklahoma
2195,40,129,3732.0,Roger Mills County, Oklahoma
2196,40,131,89970.0,Rogers County, Oklahoma
2197,40,133,25403.0,Seminole County, Oklahoma
2198,40,135,41344.0,Sequoyah County, Oklahoma
2199,40,137,44631.0,Stephens County, Oklahoma
2200,40,139,21499.0,Texas County, Oklahoma
2201,40,141,7611.0,Tillman County, Oklahoma
2202,40,143,629823.0,Tulsa County, Oklahoma
2203,40,145,76190.0,Wagoner County, Oklahoma
2204,40,147,51892.0,Washington County, Oklahoma
2205,40,149,11626.0,Washita County, Oklahoma
2206,40,151,9125.0,Woods County, Oklahoma
2207,40,153,21111.0,Woodward County, Oklahoma
2208,41,001,16030.0,Baker County, Oregon
2209,41,003,87455.0,Benton County, Oregon
2210,41,005,394967.0,Clackamas County, Oregon
2211,41,007,37660.0,Clatsop County, Oregon
2212,41,009,49645.0,Columbia County, Oregon
2213,41,011,62944.0,Coos County, Oregon
2214,41,013,21334.0,Crook County, Oregon
2215,41,015,22364.0,Curry County, Oregon
2216,41,017,170813.0,Deschutes County, Oregon
2217,41,019,107375.0,Douglas County, Oregon
2218,41,021,1913.0,Gilliam County, Oregon
2219,41,023,7227.0,Grant County, Oregon
2220,41,025,7214.0,Harney County, Oregon
2221,41,027,22842.0,Hood River County, Oregon
2222,41,029,210916.0,Jackson County, Oregon
2223,41,031,22305.0,Jefferson County, Oregon
2224,41,033,84063.0,Josephine County, Oregon
2225,41,035,65946.0,Klamath County, Oregon
2226,41,037,7799.0,Lake County, Oregon
2227,41,039,360273.0,Lane County, Oregon
2228,41,041,46685.0,Lincoln County, Oregon
2229,41,043,119862.0,Linn County, Oregon
2230,41,045,30474.0,Malheur County, Oregon
2231,41,047,326527.0,Marion County, Oregon
2232,41,049,11207.0,Morrow County, Oregon
2233,41,051,778193.0,Multnomah County, Oregon
2234,41,053,78470.0,Polk County, Oregon
2235,41,055,1705.0,Sherman County, Oregon
2236,41,057,25552.0,Tillamook County, Oregon
2237,41,059,76582.0,Umatilla County, Oregon
2238,41,061,25758.0,Union County, Oregon
2239,41,063,6836.0,Wallowa County, Oregon
2240,41,065,25657.0,Wasco County, Oregon
2241,41,067,564088.0,Washington County, Oregon
2242,41,069,1369.0,Wheeler County, Oregon
2243,41,071,102217.0,Yamhill County, Oregon
2244,42,001,101759.0,Adams County, Pennsylvania
2245,42,003,1230360.0,Allegheny County, Pennsylvania
2246,42,005,67512.0,Armstrong County, Pennsylvania
2247,42,007,169205.0,Beaver County, Pennsylvania
2248,42,009,48852.0,Bedford County, Pennsylvania
2249,42,011,414097.0,Berks County, Pennsylvania
2250,42,013,125917.0,Blair County, Pennsylvania
2251,42,015,61808.0,Bradford County, Pennsylvania
2252,42,017,626220.0,Bucks County, Pennsylvania
2253,42,019,185974.0,Butler County, Pennsylvania
2254,42,021,137762.0,Cambria County, Pennsylvania
2255,42,023,4807.0,Cameron County, Pennsylvania
2256,42,025,64330.0,Carbon County, Pennsylvania
2257,42,027,159178.0,Centre County, Pennsylvania
2258,42,029,512028.0,Chester County, Pennsylvania
2259,42,031,38939.0,Clarion County, Pennsylvania
2260,42,033,81170.0,Clearfield County, Pennsylvania
2261,42,035,39536.0,Clinton County, Pennsylvania
2262,42,037,66772.0,Columbia County, Pennsylvania
2263,42,039,87027.0,Crawford County, Pennsylvania
2264,42,041,243838.0,Cumberland County, Pennsylvania
2265,42,043,271962.0,Dauphin County, Pennsylvania
2266,42,045,562316.0,Delaware County, Pennsylvania
2267,42,047,31111.0,Elk County, Pennsylvania
2268,42,049,279133.0,Erie County, Pennsylvania
2269,42,051,134229.0,Fayette County, Pennsylvania
2270,42,053,7493.0,Forest County, Pennsylvania
2271,42,055,152707.0,Franklin County, Pennsylvania
2272,42,057,14653.0,Fulton County, Pennsylvania
2273,42,059,37669.0,Greene County, Pennsylvania
2274,42,061,45844.0,Huntingdon County, Pennsylvania
2275,42,063,87491.0,Indiana County, Pennsylvania
2276,42,065,44575.0,Jefferson County, Pennsylvania
2277,42,067,24811.0,Juniata County, Pennsylvania
2278,42,069,213006.0,Lackawanna County, Pennsylvania
2279,42,071,533110.0,Lancaster County, Pennsylvania
2280,42,073,88528.0,Lawrence County, Pennsylvania
2281,42,075,136950.0,Lebanon County, Pennsylvania
2282,42,077,358792.0,Lehigh County, Pennsylvania
2283,42,079,318917.0,Luzerne County, Pennsylvania
2284,42,081,116313.0,Lycoming County, Pennsylvania
2285,42,083,42609.0,McKean County, Pennsylvania
2286,42,085,114598.0,Mercer County, Pennsylvania
2287,42,087,46585.0,Mifflin County, Pennsylvania
2288,42,089,167126.0,Monroe County, Pennsylvania
2289,42,091,815876.0,Montgomery County, Pennsylvania
2290,42,093,18404.0,Montour County, Pennsylvania
2291,42,095,300520.0,Northampton County, Pennsylvania
2292,42,097,93590.0,Northumberland County, Pennsylvania
2293,42,099,45647.0,Perry County, Pennsylvania
2294,42,101,1559938.0,Philadelphia County, Pennsylvania
2295,42,103,56210.0,Pike County, Pennsylvania
2296,42,105,17239.0,Potter County, Pennsylvania
2297,42,107,145503.0,Schuylkill County, Pennsylvania
2298,42,109,40246.0,Snyder County, Pennsylvania
2299,42,111,76201.0,Somerset County, Pennsylvania
2300,42,113,6302.0,Sullivan County, Pennsylvania
2301,42,115,41832.0,Susquehanna County, Pennsylvania
2302,42,117,42031.0,Tioga County, Pennsylvania
2303,42,119,45178.0,Union County, Pennsylvania
2304,42,121,53460.0,Venango County, Pennsylvania
2305,42,123,40649.0,Warren County, Pennsylvania
2306,42,125,208269.0,Washington County, Pennsylvania
2307,42,127,51307.0,Wayne County, Pennsylvania
2308,42,129,359377.0,Westmoreland County, Pennsylvania
2309,42,131,27975.0,Wyoming County, Pennsylvania
2310,42,133,440604.0,York County, Pennsylvania
2311,44,001,49228.0,Bristol County, Rhode Island
2312,44,003,164886.0,Kent County, Rhode Island
2313,44,005,82714.0,Newport County, Rhode Island
2314,44,007,631344.0,Providence County, Rhode Island
2315,44,009,126319.0,Washington County, Rhode Island
2316,45,001,24951.0,Abbeville County, South Carolina
2317,45,003,165146.0,Aiken County, South Carolina
2318,45,005,9589.0,Allendale County, South Carolina
2319,45,007,192709.0,Anderson County, South Carolina
2320,45,009,15057.0,Bamberg County, South Carolina
2321,45,011,21917.0,Barnwell County, South Carolina
2322,45,013,175316.0,Beaufort County, South Carolina
2323,45,015,199081.0,Berkeley County, South Carolina
2324,45,017,14886.0,Calhoun County, South Carolina
2325,45,019,380673.0,Charleston County, South Carolina
2326,45,021,56274.0,Cherokee County, South Carolina
2327,45,023,32435.0,Chester County, South Carolina
2328,45,025,46083.0,Chesterfield County, South Carolina
2329,45,027,34056.0,Clarendon County, South Carolina
2330,45,029,37884.0,Colleton County, South Carolina
2331,45,031,67689.0,Darlington County, South Carolina
2332,45,033,31273.0,Dillon County, South Carolina
2333,45,035,148517.0,Dorchester County, South Carolina
2334,45,037,26388.0,Edgefield County, South Carolina
2335,45,039,23025.0,Fairfield County, South Carolina
2336,45,041,138575.0,Florence County, South Carolina
2337,45,043,60804.0,Georgetown County, South Carolina
2338,45,045,482191.0,Greenville County, South Carolina
2339,45,047,69881.0,Greenwood County, South Carolina
2340,45,049,20296.0,Hampton County, South Carolina
2341,45,051,300418.0,Horry County, South Carolina
2342,45,053,27186.0,Jasper County, South Carolina
2343,45,055,63090.0,Kershaw County, South Carolina
2344,45,057,83704.0,Lancaster County, South Carolina
2345,45,059,66442.0,Laurens County, South Carolina
2346,45,061,18189.0,Lee County, South Carolina
2347,45,063,277702.0,Lexington County, South Carolina
2348,45,065,9806.0,McCormick County, South Carolina
2349,45,067,31975.0,Marion County, South Carolina
2350,45,069,27702.0,Marlboro County, South Carolina
2351,45,071,37750.0,Newberry County, South Carolina
2352,45,073,75375.0,Oconee County, South Carolina
2353,45,075,89731.0,Orangeburg County, South Carolina
2354,45,077,120722.0,Pickens County, South Carolina
2355,45,079,401743.0,Richland County, South Carolina
2356,45,081,20113.0,Saluda County, South Carolina
2357,45,083,294229.0,Spartanburg County, South Carolina
2358,45,085,107682.0,Sumter County, South Carolina
2359,45,087,27928.0,Union County, South Carolina
2360,45,089,32816.0,Williamsburg County, South Carolina
2361,45,091,245606.0,York County, South Carolina
2362,46,003,2732.0,Aurora County, South Dakota
2363,46,005,18155.0,Beadle County, South Dakota
2364,46,007,3445.0,Bennett County, South Dakota
2365,46,009,7001.0,Bon Homme County, South Dakota
2366,46,011,33435.0,Brookings County, South Dakota
2367,46,013,38430.0,Brown County, South Dakota
2368,46,015,5312.0,Brule County, South Dakota
2369,46,017,2052.0,Buffalo County, South Dakota
2370,46,019,10268.0,Butte County, South Dakota
2371,46,021,1553.0,Campbell County, South Dakota
2372,46,023,9277.0,Charles Mix County, South Dakota
2373,46,025,3639.0,Clark County, South Dakota
2374,46,027,14029.0,Clay County, South Dakota
2375,46,029,27886.0,Codington County, South Dakota
2376,46,031,4170.0,Corson County, South Dakota
2377,46,033,8447.0,Custer County, South Dakota
2378,46,035,19824.0,Davison County, South Dakota
2379,46,037,5588.0,Day County, South Dakota
2380,46,039,4309.0,Deuel County, South Dakota
2381,46,041,5652.0,Dewey County, South Dakota
2382,46,043,2961.0,Douglas County, South Dakota
2383,46,045,4000.0,Edmunds County, South Dakota
2384,46,047,6874.0,Fall River County, South Dakota
2385,46,049,2354.0,Faulk County, South Dakota
2386,46,051,7195.0,Grant County, South Dakota
2387,46,053,4217.0,Gregory County, South Dakota
2388,46,055,2073.0,Haakon County, South Dakota
2389,46,057,5995.0,Hamlin County, South Dakota
2390,46,059,3311.0,Hand County, South Dakota
2391,46,061,3390.0,Hanson County, South Dakota
2392,46,063,1277.0,Harding County, South Dakota
2393,46,065,17518.0,Hughes County, South Dakota
2394,46,067,7264.0,Hutchinson County, South Dakota
2395,46,069,1440.0,Hyde County, South Dakota
2396,46,071,3268.0,Jackson County, South Dakota
2397,46,073,2029.0,Jerauld County, South Dakota
2398,46,075,767.0,Jones County, South Dakota
2399,46,077,5070.0,Kingsbury County, South Dakota
2400,46,079,12331.0,Lake County, South Dakota
2401,46,081,24859.0,Lawrence County, South Dakota
2402,46,083,51396.0,Lincoln County, South Dakota
2403,46,085,3855.0,Lyman County, South Dakota
2404,46,087,5616.0,McCook County, South Dakota
2405,46,089,2252.0,McPherson County, South Dakota
2406,46,091,4743.0,Marshall County, South Dakota
2407,46,093,26840.0,Meade County, South Dakota
2408,46,095,2083.0,Mellette County, South Dakota
2409,46,097,2299.0,Miner County, South Dakota
2410,46,099,182014.0,Minnehaha County, South Dakota
2411,46,101,6445.0,Moody County, South Dakota
2412,46,102,14263.0,Oglala Lakota County, South Dakota
2413,46,103,107298.0,Pennington County, South Dakota
2414,46,105,3019.0,Perkins County, South Dakota
2415,46,107,2306.0,Potter County, South Dakota
2416,46,109,10294.0,Roberts County, South Dakota
2417,46,111,2349.0,Sanborn County, South Dakota
2418,46,115,6539.0,Spink County, South Dakota
2419,46,117,2964.0,Stanley County, South Dakota
2420,46,119,1456.0,Sully County, South Dakota
2421,46,121,10019.0,Todd County, South Dakota
2422,46,123,5475.0,Tripp County, South Dakota
2423,46,125,8289.0,Turner County, South Dakota
2424,46,127,14842.0,Union County, South Dakota
2425,46,129,5538.0,Walworth County, South Dakota
2426,46,135,22649.0,Yankton County, South Dakota
2427,46,137,2818.0,Ziebach County, South Dakota
2428,47,053,49511.0,Gibson County, Tennessee
2429,47,055,29034.0,Giles County, Tennessee
2430,47,057,22813.0,Grainger County, Tennessee
2431,47,059,68502.0,Greene County, Tennessee
2432,47,061,13494.0,Grundy County, Tennessee
2433,47,063,63203.0,Hamblen County, Tennessee
2434,47,065,351305.0,Hamilton County, Tennessee
2435,47,067,6609.0,Hancock County, Tennessee
2436,47,069,25975.0,Hardeman County, Tennessee
2437,47,071,25839.0,Hardin County, Tennessee
2438,47,073,56567.0,Hawkins County, Tennessee
2439,47,075,18129.0,Haywood County, Tennessee
2440,47,077,27952.0,Henderson County, Tennessee
2441,47,079,32291.0,Henry County, Tennessee
2442,47,081,24251.0,Hickman County, Tennessee
2443,47,083,8234.0,Houston County, Tennessee
2444,47,085,18216.0,Humphreys County, Tennessee
2445,47,087,11526.0,Jackson County, Tennessee
2446,47,089,52851.0,Jefferson County, Tennessee
2447,47,091,17923.0,Johnson County, Tennessee
2448,47,093,448164.0,Knox County, Tennessee
2449,47,095,7643.0,Lake County, Tennessee
2450,47,097,27261.0,Lauderdale County, Tennessee
2451,47,099,42406.0,Lawrence County, Tennessee
2452,47,101,11907.0,Lewis County, Tennessee
2453,47,103,33582.0,Lincoln County, Tennessee
2454,47,105,50637.0,Loudon County, Tennessee
2455,47,107,52606.0,McMinn County, Tennessee
2456,47,109,26057.0,McNairy County, Tennessee
2457,47,111,22924.0,Macon County, Tennessee
2458,47,113,98128.0,Madison County, Tennessee
2459,47,115,28363.0,Marion County, Tennessee
2460,47,117,31335.0,Marshall County, Tennessee
2461,47,119,85767.0,Maury County, Tennessee
2462,47,121,11804.0,Meigs County, Tennessee
2463,47,123,45482.0,Monroe County, Tennessee
2464,47,125,189709.0,Montgomery County, Tennessee
2465,47,127,6314.0,Moore County, Tennessee
2466,47,129,21688.0,Morgan County, Tennessee
2467,47,131,30900.0,Obion County, Tennessee
2468,47,133,22090.0,Overton County, Tennessee
2469,47,135,7891.0,Perry County, Tennessee
2470,47,137,5096.0,Pickett County, Tennessee
2471,47,139,16697.0,Polk County, Tennessee
2472,47,141,74652.0,Putnam County, Tennessee
2473,47,143,32461.0,Rhea County, Tennessee
2474,47,145,52983.0,Roane County, Tennessee
2475,47,147,67905.0,Robertson County, Tennessee
2476,47,149,290289.0,Rutherford County, Tennessee
2477,47,151,22029.0,Scott County, Tennessee
2478,47,153,14710.0,Sequatchie County, Tennessee
2479,47,155,94537.0,Sevier County, Tennessee
2480,47,157,936990.0,Shelby County, Tennessee
2481,47,159,19176.0,Smith County, Tennessee
2482,47,161,13257.0,Stewart County, Tennessee
2483,47,163,156644.0,Sullivan County, Tennessee
2484,47,165,172786.0,Sumner County, Tennessee
2485,47,167,61558.0,Tipton County, Tennessee
2486,47,169,7970.0,Trousdale County, Tennessee
2487,47,171,17945.0,Unicoi County, Tennessee
2488,47,173,19081.0,Union County, Tennessee
2489,47,001,75545.0,Anderson County, Tennessee
2490,47,003,46331.0,Bedford County, Tennessee
2491,47,005,16173.0,Benton County, Tennessee
2492,47,007,14073.0,Bledsoe County, Tennessee
2493,47,009,126192.0,Blount County, Tennessee
2494,47,011,102860.0,Bradley County, Tennessee
2495,47,013,40008.0,Campbell County, Tennessee
2496,47,015,13855.0,Cannon County, Tennessee
2497,47,017,28417.0,Carroll County, Tennessee
2498,47,019,56707.0,Carter County, Tennessee
2499,47,021,39575.0,Cheatham County, Tennessee
2500,47,023,17355.0,Chester County, Tennessee
2501,47,025,31701.0,Claiborne County, Tennessee
2502,47,027,7769.0,Clay County, Tennessee
2503,47,029,35256.0,Cocke County, Tennessee
2504,47,031,53808.0,Coffee County, Tennessee
2505,47,033,14558.0,Crockett County, Tennessee
2506,47,035,57895.0,Cumberland County, Tennessee
2507,47,037,667885.0,Davidson County, Tennessee
2508,47,039,11703.0,Decatur County, Tennessee
2509,47,041,19159.0,DeKalb County, Tennessee
2510,47,043,50926.0,Dickson County, Tennessee
2511,47,045,37970.0,Dyer County, Tennessee
2512,47,047,39071.0,Fayette County, Tennessee
2513,47,049,17936.0,Fentress County, Tennessee
2514,47,051,41348.0,Franklin County, Tennessee
2515,47,175,5641.0,Van Buren County, Tennessee
2516,47,177,40099.0,Warren County, Tennessee
2517,47,179,126044.0,Washington County, Tennessee
2518,47,181,16842.0,Wayne County, Tennessee
2519,47,183,34024.0,Weakley County, Tennessee
2520,47,185,26373.0,White County, Tennessee
2521,47,187,205645.0,Williamson County, Tennessee
2522,47,189,125616.0,Wilson County, Tennessee
2523,48,001,57772.0,Anderson County, Texas
2524,48,003,17215.0,Andrews County, Texas
2525,48,005,87657.0,Angelina County, Texas
2526,48,007,24729.0,Aransas County, Texas
2527,48,009,8750.0,Archer County, Texas
2528,48,011,1913.0,Armstrong County, Texas
2529,48,013,47710.0,Atascosa County, Texas
2530,48,015,29107.0,Austin County, Texas
2531,48,017,7131.0,Bailey County, Texas
2532,48,019,21015.0,Bandera County, Texas
2533,48,021,78286.0,Bastrop County, Texas
2534,48,023,3639.0,Baylor County, Texas
2535,48,025,32706.0,Bee County, Texas
2536,48,027,330859.0,Bell County, Texas
2537,48,029,1858699.0,Bexar County, Texas
2538,48,031,10918.0,Blanco County, Texas
2539,48,033,698.0,Borden County, Texas
2540,48,035,17953.0,Bosque County, Texas
2541,48,037,93483.0,Bowie County, Texas
2542,48,039,338419.0,Brazoria County, Texas
2543,48,041,209896.0,Brazos County, Texas
2544,48,043,9188.0,Brewster County, Texas
2545,48,045,1672.0,Briscoe County, Texas
2546,48,047,7217.0,Brooks County, Texas
2547,48,049,37935.0,Brown County, Texas
2548,48,051,17417.0,Burleson County, Texas
2549,48,053,44584.0,Burnet County, Texas
2550,48,055,39848.0,Caldwell County, Texas
2551,48,057,21805.0,Calhoun County, Texas
2552,48,059,13596.0,Callahan County, Texas
2553,48,061,418785.0,Cameron County, Texas
2554,48,063,12631.0,Camp County, Texas
2555,48,065,6027.0,Carson County, Texas
2556,48,067,30346.0,Cass County, Texas
2557,48,069,7875.0,Castro County, Texas
2558,48,071,38072.0,Chambers County, Texas
2559,48,073,51257.0,Cherokee County, Texas
2560,48,075,7059.0,Childress County, Texas
2561,48,077,10367.0,Clay County, Texas
2562,48,079,2955.0,Cochran County, Texas
2563,48,081,3228.0,Coke County, Texas
2564,48,083,8476.0,Coleman County, Texas
2565,48,085,886633.0,Collin County, Texas
2566,48,087,3032.0,Collingsworth County, Texas
2567,48,089,20792.0,Colorado County, Texas
2568,48,091,124234.0,Comal County, Texas
2569,48,093,13506.0,Comanche County, Texas
2570,48,095,4142.0,Concho County, Texas
2571,48,097,38878.0,Cooke County, Texas
2572,48,099,75710.0,Coryell County, Texas
2573,48,101,1560.0,Cottle County, Texas
2574,48,103,4823.0,Crane County, Texas
2575,48,105,3836.0,Crockett County, Texas
2576,48,107,5987.0,Crosby County, Texas
2577,48,109,2259.0,Culberson County, Texas
2578,48,111,7052.0,Dallam County, Texas
2579,48,113,2513054.0,Dallas County, Texas
2580,48,115,13317.0,Dawson County, Texas
2581,48,117,19039.0,Deaf Smith County, Texas
2582,48,119,5226.0,Delta County, Texas
2583,48,121,754650.0,Denton County, Texas
2584,48,123,20660.0,DeWitt County, Texas
2585,48,125,2237.0,Dickens County, Texas
2586,48,127,10842.0,Dimmit County, Texas
2587,48,129,3506.0,Donley County, Texas
2588,48,131,11510.0,Duval County, Texas
2589,48,133,18252.0,Eastland County, Texas
2590,48,135,153177.0,Ector County, Texas
2591,48,137,2028.0,Edwards County, Texas
2592,48,139,160225.0,Ellis County, Texas
2593,48,141,833592.0,El Paso County, Texas
2594,48,143,40641.0,Erath County, Texas
2595,48,145,17265.0,Falls County, Texas
2596,48,147,33757.0,Fannin County, Texas
2597,48,149,24909.0,Fayette County, Texas
2598,48,151,3847.0,Fisher County, Texas
2599,48,153,6088.0,Floyd County, Texas
2600,48,155,1320.0,Foard County, Texas
2601,48,157,683756.0,Fort Bend County, Texas
2602,48,159,10571.0,Franklin County, Texas
2603,48,161,19585.0,Freestone County, Texas
2604,48,163,18542.0,Frio County, Texas
2605,48,165,19485.0,Gaines County, Texas
2606,48,167,314485.0,Galveston County, Texas
2607,48,169,6614.0,Garza County, Texas
2608,48,171,25732.0,Gillespie County, Texas
2609,48,173,1253.0,Glasscock County, Texas
2610,48,175,7463.0,Goliad County, Texas
2611,48,177,20370.0,Gonzales County, Texas
2612,48,179,23028.0,Gray County, Texas
2613,48,181,124231.0,Grayson County, Texas
2614,48,183,123283.0,Gregg County, Texas
2615,48,185,27140.0,Grimes County, Texas
2616,48,187,147313.0,Guadalupe County, Texas
2617,48,189,35007.0,Hale County, Texas
2618,48,191,3162.0,Hall County, Texas
2619,48,193,8232.0,Hamilton County, Texas
2620,48,195,5552.0,Hansford County, Texas
2621,48,197,3952.0,Hardeman County, Texas
2622,48,199,55624.0,Hardin County, Texas
2623,48,201,4434257.0,Harris County, Texas
2624,48,203,66431.0,Harrison County, Texas
2625,48,205,5966.0,Hartley County, Texas
2626,48,207,5812.0,Haskell County, Texas
2627,48,209,185686.0,Hays County, Texas
2628,48,211,4151.0,Hemphill County, Texas
2629,48,213,79213.0,Henderson County, Texas
2630,48,215,828334.0,Hidalgo County, Texas
2631,48,217,34901.0,Hill County, Texas
2632,48,219,23377.0,Hockley County, Texas
2633,48,221,54217.0,Hood County, Texas
2634,48,223,35844.0,Hopkins County, Texas
2635,48,225,22802.0,Houston County, Texas
2636,48,227,36423.0,Howard County, Texas
2637,48,229,3481.0,Hudspeth County, Texas
2638,48,231,89068.0,Hunt County, Texas
2639,48,233,21782.0,Hutchinson County, Texas
2640,48,235,1631.0,Irion County, Texas
2641,48,237,8866.0,Jack County, Texas
2642,48,239,14678.0,Jackson County, Texas
2643,48,241,35640.0,Jasper County, Texas
2644,48,243,2221.0,Jeff Davis County, Texas
2645,48,245,252993.0,Jefferson County, Texas
2646,48,247,5218.0,Jim Hogg County, Texas
2647,48,249,41486.0,Jim Wells County, Texas
2648,48,251,157544.0,Johnson County, Texas
2649,48,253,19944.0,Jones County, Texas
2650,48,255,14984.0,Karnes County, Texas
2651,48,257,111830.0,Kaufman County, Texas
2652,48,259,39010.0,Kendall County, Texas
2653,48,261,558.0,Kenedy County, Texas
2654,48,263,667.0,Kent County, Texas
2655,48,265,50505.0,Kerr County, Texas
2656,48,267,4453.0,Kimble County, Texas
2657,48,269,274.0,King County, Texas
2658,48,271,3578.0,Kinney County, Texas
2659,48,273,31877.0,Kleberg County, Texas
2660,48,275,3807.0,Knox County, Texas
2661,48,277,49626.0,Lamar County, Texas
2662,48,279,13561.0,Lamb County, Texas
2663,48,281,20357.0,Lampasas County, Texas
2664,48,283,7319.0,La Salle County, Texas
2665,48,285,19654.0,Lavaca County, Texas
2666,48,287,16754.0,Lee County, Texas
2667,48,289,16923.0,Leon County, Texas
2668,48,291,78598.0,Liberty County, Texas
2669,48,293,23469.0,Limestone County, Texas
2670,48,295,3507.0,Lipscomb County, Texas
2671,48,297,11976.0,Live Oak County, Texas
2672,48,299,19624.0,Llano County, Texas
2673,48,301,76.0,Loving County, Texas
2674,48,303,294682.0,Lubbock County, Texas
2675,48,305,5723.0,Lynn County, Texas
2676,48,307,8242.0,McCulloch County, Texas
2677,48,309,243394.0,McLennan County, Texas
2678,48,311,671.0,McMullen County, Texas
2679,48,313,13843.0,Madison County, Texas
2680,48,315,10191.0,Marion County, Texas
2681,48,317,5451.0,Martin County, Texas
2682,48,319,4064.0,Mason County, Texas
2683,48,321,36719.0,Matagorda County, Texas
2684,48,323,56830.0,Maverick County, Texas
2685,48,325,47920.0,Medina County, Texas
2686,48,327,2163.0,Menard County, Texas
2687,48,329,155817.0,Midland County, Texas
2688,48,331,24372.0,Milam County, Texas
2689,48,333,4871.0,Mills County, Texas
2690,48,335,8995.0,Mitchell County, Texas
2691,48,337,19384.0,Montague County, Texas
2692,48,339,518849.0,Montgomery County, Texas
2693,48,341,22186.0,Moore County, Texas
2694,48,343,12653.0,Morris County, Texas
2695,48,345,1022.0,Motley County, Texas
2696,48,347,65556.0,Nacogdoches County, Texas
2697,48,349,48177.0,Navarro County, Texas
2698,48,351,14138.0,Newton County, Texas
2699,48,353,15017.0,Nolan County, Texas
2700,48,355,355667.0,Nueces County, Texas
2701,48,357,10577.0,Ochiltree County, Texas
2702,48,359,2069.0,Oldham County, Texas
2703,48,361,83751.0,Orange County, Texas
2704,48,363,27922.0,Palo Pinto County, Texas
2705,48,365,23771.0,Panola County, Texas
2706,48,367,123601.0,Parker County, Texas
2707,48,369,9921.0,Parmer County, Texas
2708,48,371,15826.0,Pecos County, Texas
2709,48,373,46583.0,Polk County, Texas
2710,48,375,121883.0,Potter County, Texas
2711,48,377,7144.0,Presidio County, Texas
2712,48,379,11087.0,Rains County, Texas
2713,48,381,128603.0,Randall County, Texas
2714,48,383,3625.0,Reagan County, Texas
2715,48,385,3348.0,Real County, Texas
2716,48,387,12455.0,Red River County, Texas
2717,48,389,14438.0,Reeves County, Texas
2718,48,391,7315.0,Refugio County, Texas
2719,48,393,939.0,Roberts County, Texas
2720,48,395,16537.0,Robertson County, Texas
2721,48,397,88010.0,Rockwall County, Texas
2722,48,399,10411.0,Runnels County, Texas
2723,48,401,53197.0,Rusk County, Texas
2724,48,403,10367.0,Sabine County, Texas
2725,48,405,8556.0,San Augustine County, Texas
2726,48,407,27172.0,San Jacinto County, Texas
2727,48,409,66706.0,San Patricio County, Texas
2728,48,411,5881.0,San Saba County, Texas
2729,48,413,3171.0,Schleicher County, Texas
2730,48,415,17314.0,Scurry County, Texas
2731,48,417,3323.0,Shackelford County, Texas
2732,48,419,25705.0,Shelby County, Texas
2733,48,421,3069.0,Sherman County, Texas
2734,48,423,219745.0,Smith County, Texas
2735,48,425,8673.0,Somervell County, Texas
2736,48,427,63008.0,Starr County, Texas
2737,48,429,9787.0,Stephens County, Texas
2738,48,431,1233.0,Sterling County, Texas
2739,48,433,1233.0,Stonewall County, Texas
2740,48,435,3936.0,Sutton County, Texas
2741,48,437,7639.0,Swisher County, Texas
2742,48,439,1947529.0,Tarrant County, Texas
2743,48,441,135234.0,Taylor County, Texas
2744,48,443,778.0,Terrell County, Texas
2745,48,445,12724.0,Terry County, Texas
2746,48,447,1520.0,Throckmorton County, Texas
2747,48,449,32592.0,Titus County, Texas
2748,48,451,116264.0,Tom Green County, Texas
2749,48,453,1148176.0,Travis County, Texas
2750,48,455,14360.0,Trinity County, Texas
2751,48,457,21371.0,Tyler County, Texas
2752,48,459,40295.0,Upshur County, Texas
2753,48,461,3475.0,Upton County, Texas
2754,48,463,27055.0,Uvalde County, Texas
2755,48,465,48862.0,Val Verde County, Texas
2756,48,467,53070.0,Van Zandt County, Texas
2757,48,469,90989.0,Victoria County, Texas
2758,48,471,69926.0,Walker County, Texas
2759,48,473,47049.0,Waller County, Texas
2760,48,475,11396.0,Ward County, Texas
2761,48,477,34544.0,Washington County, Texas
2762,48,479,266006.0,Webb County, Texas
2763,48,481,41377.0,Wharton County, Texas
2764,48,483,5642.0,Wheeler County, Texas
2765,48,485,132148.0,Wichita County, Texas
2766,48,487,13061.0,Wilbarger County, Texas
2767,48,489,21944.0,Willacy County, Texas
2768,48,491,490619.0,Williamson County, Texas
2769,48,493,46444.0,Wilson County, Texas
2770,48,495,7723.0,Winkler County, Texas
2771,48,497,62089.0,Wise County, Texas
